Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
1411,GAM,0.585,375.0,2.710110558755677
1450,GAM,0.585,375.0,2.710110558755677
1815,GAM,0.584,377.0,2.7054778911338726
188,GAM,0.583,378.0,2.700845223512068
2540,GAM,0.583,378.0,2.700845223512068
424,GAM,0.582,380.0,2.6962125558902637
1125,GAM,0.582,380.0,2.6962125558902637
2757,GAM,0.581,382.0,2.6915798882684587
1920,GAM,0.58,383.0,2.6869472206466543
131,GAM,0.579,384.0,2.68231455302485
454,GAM,0.579,384.0,2.68231455302485
1008,GAM,0.578,386.0,2.6776818854030453
1436,GAM,0.578,386.0,2.6776818854030453
1625,GAM,0.578,386.0,2.6776818854030453
391,GAM,0.577,389.0,2.673049217781241
1203,GAM,0.577,389.0,2.673049217781241
850,GAM,0.576,391.0,2.668416550159436
1855,GAM,0.573,392.0,2.6545185472940225
1678,GAM,0.572,393.0,2.6498858796722176
2411,GAM,0.572,393.0,2.6498858796722176
1661,GAM,0.571,395.0,2.645253212050413
1958,GAM,0.571,395.0,2.645253212050413
2026,GAM,0.57,397.0,2.6406205444286086
2776,GAM,0.57,397.0,2.6406205444286086
2469,GAM,0.569,399.0,2.635987876806804
343,GAM,0.568,400.0,2.631355209184999
325,GAM,0.567,401.0,2.6267225415631947
488,GAM,0.567,401.0,2.6267225415631947
528,GAM,0.567,401.0,2.6267225415631947
1953,GAM,0.567,401.0,2.6267225415631947
2610,GAM,0.566,405.0,2.6220898739413903
228,GAM,0.565,406.0,2.617457206319586
420,GAM,0.563,407.0,2.6081918710759764
2053,GAM,0.563,407.0,2.6081918710759764
2380,GAM,0.563,407.0,2.6081918710759764
1460,GAM,0.562,410.0,2.6035592034541724
238,GAM,0.56,411.0,2.5942938682105634
1385,GAM,0.56,411.0,2.5942938682105634
1913,GAM,0.56,411.0,2.5942938682105634
2599,GAM,0.56,411.0,2.5942938682105634
2632,GAM,0.559,415.0,2.5896612005887585
746,GAM,0.557,416.0,2.5803958653451495
2200,GAM,0.557,416.0,2.5803958653451495
587,GAM,0.556,418.0,2.575763197723345
1872,GAM,0.556,418.0,2.575763197723345
656,GAM,0.555,420.0,2.57113053010154
1271,GAM,0.555,420.0,2.57113053010154
2394,GAM,0.555,420.0,2.57113053010154
2012,GAM,0.554,423.0,2.5664978624797357
133,GAM,0.553,424.0,2.561865194857931
780,GAM,0.553,424.0,2.561865194857931
2419,GAM,0.553,424.0,2.561865194857931
485,GAM,0.552,427.0,2.5572325272361267
1073,GAM,0.552,427.0,2.5572325272361267
1480,GAM,0.552,427.0,2.5572325272361267
2442,GAM,0.552,427.0,2.5572325272361267
132,GAM,0.55,431.0,2.5479671919925173
312,GAM,0.549,432.0,2.543334524370713
370,GAM,0.549,432.0,2.543334524370713
1190,GAM,0.549,432.0,2.543334524370713
1583,GAM,0.547,435.0,2.534069189127104
1585,GAM,0.547,435.0,2.534069189127104
2186,GAM,0.547,435.0,2.534069189127104
2733,GAM,0.547,435.0,2.534069189127104
1252,GAM,0.546,439.0,2.529436521505299
2106,GAM,0.546,439.0,2.529436521505299
2585,GAM,0.546,439.0,2.529436521505299
729,GAM,0.545,442.0,2.5248038538834945
958,GAM,0.545,442.0,2.5248038538834945
1416,GAM,0.545,442.0,2.5248038538834945
2511,GAM,0.545,442.0,2.5248038538834945
2677,GAM,0.545,442.0,2.5248038538834945
1344,GAM,0.542,447.0,2.5109058510180806
2722,GAM,0.541,448.0,2.506273183396276
1020,GAM,0.54,449.0,2.5016405157744717
1295,GAM,0.54,449.0,2.5016405157744717
1445,GAM,0.54,449.0,2.5016405157744717
2140,GAM,0.54,449.0,2.5016405157744717
2211,GAM,0.54,449.0,2.5016405157744717
1320,GAM,0.539,454.0,2.497007848152667
1623,GAM,0.538,455.0,2.4923751805308623
2260,GAM,0.538,455.0,2.4923751805308623
2287,GAM,0.538,455.0,2.4923751805308623
1905,GAM,0.537,458.0,2.487742512909058
110,GAM,0.536,459.0,2.4831098452872533
960,GAM,0.536,459.0,2.4831098452872533
997,GAM,0.536,459.0,2.4831098452872533
2552,GAM,0.536,459.0,2.4831098452872533
922,GAM,0.535,463.0,2.478477177665449
1343,GAM,0.535,463.0,2.478477177665449
27,GAM,0.534,465.0,2.4738445100436444
2183,GAM,0.534,465.0,2.4738445100436444
2673,GAM,0.534,465.0,2.4738445100436444
927,GAM,0.533,468.0,2.4692118424218394
988,GAM,0.533,468.0,2.4692118424218394
2487,GAM,0.533,468.0,2.4692118424218394
2723,GAM,0.533,468.0,2.4692118424218394
624,GAM,0.532,472.0,2.464579174800035
2213,GAM,0.532,472.0,2.464579174800035
2529,GAM,0.532,472.0,2.464579174800035
2719,GAM,0.532,472.0,2.464579174800035
657,GAM,0.531,476.0,2.4599465071782305
1912,GAM,0.531,476.0,2.4599465071782305
2561,GAM,0.531,476.0,2.4599465071782305
823,GAM,0.53,479.0,2.455313839556426
1513,GAM,0.53,479.0,2.455313839556426
2204,GAM,0.53,479.0,2.455313839556426
2704,GAM,0.53,479.0,2.455313839556426
260,GAM,0.529,483.0,2.450681171934621
377,GAM,0.529,483.0,2.450681171934621
381,GAM,0.529,483.0,2.450681171934621
1090,GAM,0.529,483.0,2.450681171934621
2567,GAM,0.529,483.0,2.450681171934621
2635,GAM,0.529,483.0,2.450681171934621
538,GAM,0.528,489.0,2.4460485043128166
555,GAM,0.528,489.0,2.4460485043128166
968,GAM,0.528,489.0,2.4460485043128166
1439,GAM,0.528,489.0,2.4460485043128166
2145,GAM,0.528,489.0,2.4460485043128166
2332,GAM,0.528,489.0,2.4460485043128166
2441,GAM,0.528,489.0,2.4460485043128166
2703,GAM,0.528,489.0,2.4460485043128166
244,GAM,0.527,497.0,2.441415836691012
925,GAM,0.527,497.0,2.441415836691012
1756,GAM,0.527,497.0,2.441415836691012
2132,GAM,0.527,497.0,2.441415836691012
93,GAM,0.526,501.0,2.4367831690692077
668,GAM,0.526,501.0,2.4367831690692077
1501,GAM,0.526,501.0,2.4367831690692077
1693,GAM,0.526,501.0,2.4367831690692077
324,GAM,0.525,505.0,2.4321505014474027
1670,GAM,0.525,505.0,2.4321505014474027
2608,GAM,0.525,505.0,2.4321505014474027
1427,GAM,0.524,508.0,2.4275178338255983
1716,GAM,0.524,508.0,2.4275178338255983
2710,GAM,0.524,508.0,2.4275178338255983
995,GAM,0.523,511.0,2.422885166203794
1304,GAM,0.523,511.0,2.422885166203794
1312,GAM,0.523,511.0,2.422885166203794
1475,GAM,0.523,511.0,2.422885166203794
2630,GAM,0.523,511.0,2.422885166203794
151,GAM,0.522,516.0,2.4182524985819893
192,GAM,0.522,516.0,2.4182524985819893
650,GAM,0.522,516.0,2.4182524985819893
1045,GAM,0.522,516.0,2.4182524985819893
1715,GAM,0.522,516.0,2.4182524985819893
2736,GAM,0.522,516.0,2.4182524985819893
763,GAM,0.521,522.0,2.4136198309601844
981,GAM,0.521,522.0,2.4136198309601844
1438,GAM,0.521,522.0,2.4136198309601844
1568,GAM,0.521,522.0,2.4136198309601844
2323,GAM,0.521,522.0,2.4136198309601844
2416,GAM,0.521,522.0,2.4136198309601844
2474,GAM,0.521,522.0,2.4136198309601844
2770,GAM,0.521,522.0,2.4136198309601844
281,GAM,0.52,530.0,2.40898716333838
1914,GAM,0.52,530.0,2.40898716333838
1929,GAM,0.52,530.0,2.40898716333838
1979,GAM,0.52,530.0,2.40898716333838
2319,GAM,0.52,530.0,2.40898716333838
2660,GAM,0.52,530.0,2.40898716333838
292,GAM,0.519,536.0,2.4043544957165754
455,GAM,0.519,536.0,2.4043544957165754
2717,GAM,0.519,536.0,2.4043544957165754
2505,GAM,0.518,539.0,2.399721828094771
879,GAM,0.517,540.0,2.3950891604729665
1189,GAM,0.517,540.0,2.3950891604729665
2605,GAM,0.517,540.0,2.3950891604729665
264,GAM,0.516,543.0,2.3904564928511616
602,GAM,0.516,543.0,2.3904564928511616
901,GAM,0.516,543.0,2.3904564928511616
2023,GAM,0.516,543.0,2.3904564928511616
2089,GAM,0.516,543.0,2.3904564928511616
2401,GAM,0.516,543.0,2.3904564928511616
2501,GAM,0.516,543.0,2.3904564928511616
24,GAM,0.515,550.0,2.385823825229357
637,GAM,0.515,550.0,2.385823825229357
697,GAM,0.515,550.0,2.385823825229357
1183,GAM,0.514,553.0,2.3811911576075526
1863,GAM,0.514,553.0,2.3811911576075526
1932,GAM,0.514,553.0,2.3811911576075526
557,GAM,0.513,556.0,2.376558489985748
830,GAM,0.513,556.0,2.376558489985748
1093,GAM,0.513,556.0,2.376558489985748
1459,GAM,0.513,556.0,2.376558489985748
1856,GAM,0.513,556.0,2.376558489985748
2249,GAM,0.513,556.0,2.376558489985748
2705,GAM,0.513,556.0,2.376558489985748
696,GAM,0.512,563.0,2.3719258223639432
2373,GAM,0.512,563.0,2.3719258223639432
2680,GAM,0.512,563.0,2.3719258223639432
599,GAM,0.511,566.0,2.3672931547421387
